,user_id,feature
10282,237757,[0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1]
10283,282977,[0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0]
10284,271686,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1]
10285,229401,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1]
10286,213049,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
10287,268738,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
10288,256218,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10289,233982,[0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0]
10290,282044,[0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0]
10291,230405,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
10292,294155,[0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0]
10293,305184,[0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0]
10294,297864,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
10295,290439,[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
10296,257003,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
10297,244222,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
10298,264805,[0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0]
10299,223329,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
10300,275092,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10301,213921,[0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1]
10302,274746,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
10303,221931,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
10304,296947,[0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0]
10305,300423,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
10306,240450,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0]
10307,220243,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
10308,290494,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
10309,275429,[0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0]
10310,224671,[0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1]
10311,270199,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1]
10312,298465,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
10313,287728,[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
10314,273186,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
10315,251218,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0]
10316,263696,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
10317,289225,[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
10318,270940,[0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0]
10319,249072,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
10320,239642,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
10321,203082,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
10322,200702,[0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0]
10323,212647,[0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1]
10324,293547,[0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0]
10325,206387,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
10326,227384,[0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0]
10327,278159,[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
10328,289541,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
10329,244267,[0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1]
10330,242413,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0]
10331,248651,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
10332,255094,[0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0]
10333,218750,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
10334,265579,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
10335,245832,[0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0]
10336,208720,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
10337,282079,[0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0]
10338,275480,[0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0]
10339,235623,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
10340,236591,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
10341,283142,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10342,269816,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
10343,298364,[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
10344,283126,[0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0]
10345,229930,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
10346,234201,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0]
10347,279831,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
10348,270549,[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
10349,234990,[0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1]
10350,274773,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
10351,300632,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
10352,203042,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
10353,246373,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
10354,268183,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
10355,271814,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
10356,210718,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
10357,250936,[0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0]
10358,215669,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
10359,279699,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
10360,262018,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
10361,227214,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
10362,231761,[0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0]
10363,245316,[0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0]
10364,294311,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10365,242974,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10366,254868,[0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0]
10367,208598,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0]
10368,267849,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
10369,243354,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
10370,233065,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
10371,262168,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
10372,209848,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
10373,205073,[0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0]
10374,287104,[0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1]
10375,201579,[0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0]
10376,298643,[0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0]
10377,240509,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
10378,265406,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
10379,282189,[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
10380,231409,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
10381,261272,[0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0]
10382,263847,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
10383,235907,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10384,284698,[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
10385,224332,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
10386,213455,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
10387,229727,[0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0]
10388,238603,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10389,258490,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1]
10390,262103,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10391,239472,[0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0]
10392,259790,[0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0]
10393,270971,[0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1]
10394,292929,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
10395,288618,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
10396,246437,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
10397,244097,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1]
10398,239303,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10399,266311,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
10400,206577,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1]
10401,305273,[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
10402,287736,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
10403,221093,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
10404,216191,[0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1]
10405,288758,[0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0]
10406,266740,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
10407,230223,[0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0]
10408,290688,[0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1]
10409,303391,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
10410,200801,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
10411,211405,[0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0]
10412,240642,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10413,294921,[0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0]
10414,302439,[0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0]
10415,260218,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
10416,256103,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
10417,267320,[0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1]
10418,245076,[0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0]
10419,254107,[0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0]
10420,227918,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10421,234928,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
10422,246123,[0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0]
10423,270166,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10424,298884,[0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0]
10425,242392,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10426,298112,[0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0]
10427,263831,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
10428,243702,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0]
10429,219442,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
10430,214342,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0]
10431,254412,[0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0]
10432,276302,[0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0]
10433,245345,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0]
10434,244548,[0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0]
10435,278974,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
10436,276161,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1]
10437,280531,[0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0]
10438,298721,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
10439,300436,[0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0]
10440,226315,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10441,223748,[0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0]
10442,248679,[0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1]
10443,221744,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10444,215053,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
10445,293395,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
10446,294883,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1]
10447,218014,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10448,251253,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
10449,300486,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
10450,276040,[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
10451,240383,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10452,287639,[0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0]
10453,244324,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10454,283015,[0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0]
10455,201769,[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
10456,220168,[0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0]
10457,280894,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0]
10458,209723,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
10459,255177,[0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0]
10460,237708,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10461,216817,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
10462,304309,[0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0]
10463,224533,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
10464,283293,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
10465,239442,[0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0]
10466,274113,[0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0]
10467,227054,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
10468,233839,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
10469,253373,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
10470,240327,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10471,267645,[0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1]
10472,269128,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
10473,275548,[0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0]
10474,253150,[0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0]
10475,266984,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
10476,233773,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
10477,229288,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10478,233165,[0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0]
10479,218524,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
10480,214697,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
10481,243381,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10482,222890,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
10483,231904,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
10484,298312,[0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0]
10485,263405,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10486,291199,[0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1]
10487,238731,[0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1]
10488,284743,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1]
10489,254581,[0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0]
10490,236537,[0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1]
10491,229961,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
10492,209854,[0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0]
10493,249317,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
10494,269690,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
10495,283876,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
10496,269285,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
10497,263262,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
10498,276464,[0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0]
10499,242396,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
10500,240554,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
10501,204675,[0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0]
10502,249407,[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
10503,286229,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10504,279362,[0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0]
10505,243470,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
10506,236657,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
10507,241111,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10508,274623,[0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0]
10509,237489,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10510,285459,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
10511,265797,[0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1]
10512,207296,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
10513,289646,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
10514,226281,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10515,252624,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
10516,220142,[0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1]
10517,283969,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
10518,208603,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1]
10519,269746,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
10520,299633,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
10521,206542,[0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0]
10522,243416,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10523,255914,[0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0]
10524,208833,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0]
10525,287661,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
10526,259473,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
10527,262653,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
10528,260368,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
10529,216110,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1]
10530,287044,[0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0]
10531,256837,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10532,273798,[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
10533,288555,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10534,299787,[0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0]
10535,270271,[0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1]
10536,246782,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
10537,251166,[0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0]
10538,304141,[0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0]
10539,271384,[0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0]
10540,206491,[0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0]
10541,265645,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
10542,270285,[0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0]
10543,282170,[0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1]
10544,205155,[0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0]
10545,249792,[0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0]
10546,247831,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0]
10547,236246,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
10548,260877,[0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0]
10549,284164,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
10550,209572,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
10551,227850,[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
10552,204610,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
10553,234807,[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
10554,255405,[0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0]
10555,224377,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
10556,220482,[0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1]
10557,267416,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
10558,200125,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
10559,265289,[0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0]
10560,240922,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10561,270167,[0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0]
10562,201172,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10563,255899,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10564,290005,[0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0]
10565,231427,[0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0]
10566,207373,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1]
10567,238170,[0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0]
10568,239603,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10569,231464,[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1]
10570,278777,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10571,289740,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
10572,279178,[0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0]
10573,255804,[0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1]
10574,231499,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10575,207322,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
10576,284688,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
10577,236598,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
10578,304782,[0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0]
10579,303367,[0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0]
10580,224161,[0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1]
10581,242888,[0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0]
10582,280525,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
10583,221031,[0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0]
10584,211161,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10585,291458,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
10586,224024,[0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1]
10587,255137,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
10588,249711,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
10589,220500,[0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0]
10590,203959,[0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1]
10591,300845,[0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0]
10592,234736,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10593,263568,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
10594,248247,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
10595,273078,[0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0]
10596,212198,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
10597,280925,[0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0]
10598,289183,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10599,207760,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
10600,264543,[0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0]
10601,258502,[0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0]
10602,246226,[0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0]
10603,205334,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
10604,227836,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
10605,253900,[0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1]
10606,240412,[0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1]
10607,225942,[0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0]
10608,270493,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
10609,209643,[0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0]
10610,244176,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
10611,236822,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
10612,255725,[0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0]
10613,211085,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1]
10614,223946,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
10615,264038,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
10616,210047,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
10617,240680,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10618,234899,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10619,241668,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
10620,266919,[0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0]
10621,299415,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10622,234594,[0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0]
10623,233334,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
10624,300198,[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
10625,301721,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
10626,207377,[0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0]
10627,287381,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
10628,225339,[0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0]
10629,280231,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
10630,204416,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1]
